textId,index,content
i_0952fca86b74,116,ここは　{駅|えき}から　{近|ちか}くて，[{入場料|にゅうじょうりょう}‖i_a008446e36b4]も　{安|やす}いです。たくさんの　{人|ひと}が　{来|き}ますから，[{警備|けいび}‖i_cf4bf45eb117]が　[{厳重|げんじゅう}‖i_a4f855f09d1d]です。あっ，{李|り}さん，{ID|アイデイー}カードは　ありますか。
i_b92206251293,116,{安心|あんしん}して　ください。[ちゃんと‖i_7d18d8402bba]　{持|も}って　います。[ほら‖i_0c9366992386]。
i_4dfb79d1e542,116,{入|い}り{口|ぐち}は　{狭|せま}いですが，{中|なか}は　とても{広|ひろ}いですね。
i_77cbc0421f8f,116,ええ。[{天井|てんじょう}‖i_798ff8afb907]が　{高|たか}くて，{窓|まど}が　{多|おお}くて，とても　[{明|あか}るい‖i_cc7d9201fbe9]です。
i_b9328605980b,116,[クリスマスツリー‖i_837459f9aaea]の　[{横|よこ}‖i_fb43d77ed22b]に　{赤|あか}くて　{大|おお}きい　[{看|かん}{板|ばん}‖i_4b0e1dedc255]が　ありますね。あれは　{何|なん}ですか。
i_c8fb6ab06883,116,ああ，あれは　[{航空会社|こうくうがいしゃ}‖i_88abd54f568a]の　[{広告|こうこく}‖i_97c5a3a95319]ですよ。[ずいぶん‖i_76a98425d02c]　[{派手|はで}‖i_f34f1b0d98ac]ですね。
i_a22f3505403e,116,[{派手|はで}‖i_f34f1b0d98ac]ですが，わたしは　{嫌|きら}いじゃ　ありませんよ。
i_a0c0d1b99ef9,117,わたしは　{新|あたら}しい　[{洋服|ようふく}‖i_eb5f5952aaa8]が　[{欲|ほ}しい‖i_85077efa2054]です。
i_51dc73db3322,117,わたしは　{映画|えいが}を　{見|み}たいです。
i_af4fa484b4e8,117,{一緒|いっしょ}に　お{茶|ちゃ}を　{飲|の}みませんか。
i_ae861cfad665,117,ちょっと　{休|やす}みましょう。
i_535fcd1d7d13,117,今　{何|なに}が　いちばん　[{欲|ほ}しい‖i_85077efa2054]ですか。
i_8cb2c91286ab,117,{安|やす}い　{車|くるま}が　[{欲|ほ}しい‖i_85077efa2054]です。
i_8d54b475d69c,117,{今日|きょう}　デパートへ　{買|か}い{物|もの}に　{行|い}きます。{李|り}さんも　{一緒|いっしょ}に　どうですか。
i_f3e79a2c2ae6,117,はい，[ぜひ‖i_cea03723812c]　いきたいです。
i_1d2dbac66d1c,117,{李|り}さん，{何|なに}を　{食|た}べたいですか。
i_664b8670c469,117,{何|なん}でも　いいです。
i_28f02d7a05e2,117,{土曜日|どようび}の　{午後|ごご}，コンサートへ　{行|い}きませんか。
i_cae063ffe285,117,いいですね。{行|い}きましょう。
i_f9f6930a855d,117,{小野|おの}さんは　{何|なに}を　お{願|ねが}いしましたか。
i_f9f855be5f11,117,[{健康|けんこう}‖i_031d26fe933d]と　[{恋愛|れんあい}‖i_65095bb968a6]です。
i_bb2539612b98,117,[{恋愛|れんあい}‖i_65095bb968a6]ですか？
i_0d0181a4dbf8,117,ええ。[{今年|ことし}‖i_86796ce22e42]{中|じゅう}に　{結婚|けっこん}したいです。
i_7c74a669f6d7,117,[{相手|あいて}‖i_43ece4794ad1]は　いますか。
i_0e495ce5179b,117,いいえ。[まず‖i_88f2fc64a9b5]　[{恋人|こいびと}‖i_6dc5f96ac5d2]が　[{欲|ほ}しい‖i_85077efa2054]ですね。
i_634d0ff6e08e,117,どんな　[{男性|だんせい}‖i_36d26c16608c]が　いいですか。
i_49185aa1800b,117,{真面目|まじめ}で　{優|やさ}しい　{人|ひと}が　いいですね。
i_e13036e62172,117,じゃあ，{森|もり}さんは　どうですか。
i_f462a2d35637,117,ええ？
i_62e7da48ed4a,117,ちょっと　{寒|さむ}いですね。{温|あたた}かい　{物|もの}を　{食|た}べませんか。
i_346a6cb0e9f4,117,そうですね。
i_86ad3a6a0371,117,{何|なに}が　いいですか。
i_1150631aeceb,117,{何|なん}でも　いいですよ。
i_a9b83fae9624,117,じゃあ，[お{汁粉|しるこ}‖i_d1d6f33d89d4]は　どうですか。いい　{店|みせ}を　{知|し}って　います。　そこに　{行|い}きましょう。
i_ddc8a31a06b2,117,[お{汁粉|しるこ}‖i_d1d6f33d89d4]？[ぜひ‖i_cea03723812c]　{食|た}べたいです。
i_8b8b94b1848f,118,{携帯電話|けいたいでんわ}は　とても　{小|ちい}さく　{成|な}りました。
i_9e75c122f544,118,テレビの　[{音|おと}‖i_9c2766bb160b]を　{大|おお}きく　します。
i_1c992a962f54,118,[{息子|むすこ}‖i_db44b6915781]は　[{医者|いしゃ}‖i_280502c8fdbf]に　{成|な}りました。
i_423335de0424,118,{部屋|へや}を　{綺|き}{麗|れい}に　して　ください。
i_f005122a6975,118,{風|かぜ}は　どうですか。
i_5710d1c4fc80,118,ゆうべ　{薬|くすり}を　{飲|の}みましたが，まだ　よく　{成|な}りません。
i_a93f7ba5508e,118,{旅行|りょこう}の　{荷物|にもつ}は　{軽|かる}い　ほうが　いいですよ。
i_59ebb711458d,118,はい。[できるだけ‖i_6264b227bc01]　{軽|かる}く　します。
i_2960d1f91130,118,[お{嬢|じょう}さん‖i_de842a362050]は　おいくつですか。
i_9884c40ff02e,118,{今年|ことし}　{七歳|ななさい}に　{成|な}りました。
i_9dea14d11825,118,あのう，ちょっと　[うるさい‖i_1713ed29d6ba]ですよ。
i_10733d5eea6b,118,あっ，すみません。{静|しず}かに　します。
i_11f1769d5cc9,118,{小野|おの}さん，{今日|きょう}は　たくさん　{買|か}いますか。
i_5cb2be7b00c4,118,ええ。[お{正月|しょうがつ}‖i_68193182e411]は　{洋服|ようふく}が　{安|やす}く　{成|な}りますから，[{纏|まと}めて‖i_8afcc34eb23e]　{買|か}います。
i_9a4b66a85b65,118,どのぐらい　{安|やす}く　{成|な}りますか。
i_07c426522f82,118,だいたい　[{定価|ていか}‖i_75db664ac76f]の　{三割引|さんわりびき}か　[{半額|はんがく}‖i_03202423a799]に　{成|な}ります。
i_ee2747bf5f20,118,[{半額|はんがく}‖i_03202423a799]ですか？わたしも　{新|あたら}しい　{洋服|ようふく}が　{欲|ほ}しく　{成|な}りました。
i_e7e40a9679b1,118,[{赤|あか}‖i_aa93aec2f179]と　[{青|あお}‖i_b86277cf9ce7]と，どちらが　いいですか。
i_b4dd3c9c75ac,118,[{赤|あか}‖i_aa93aec2f179]い　ほうが　いいですね。よく　[{似合|にあ}います‖i_626955bd0bae]よ。
i_75bf5d54a52b,118,そうですか。じゃあ，これに　します。
i_bffdd91581e6,118,[{間|ま}もなく‖i_4ae674757064]　[タイムサービス‖i_b57d23c6497b]の　[{時間|じかん}‖i_70878cd96a0c]です。[{更|さら}に‖i_edb02478e2b2]　{安|やす}く　しますよ。
i_e7e9a3dba301,118,[もうすぐ‖i_9f61163bcb2a]　{六時|ろくじ}に　{成|な}りますから，[タイムサービス‖i_b57d23c6497b]が　{始|はじ}まります。
i_e0e4cfc7498c,118,[タイムサービス‖i_b57d23c6497b]？
i_eebd772c4cc6,118,ええ，[{今|いま}から‖i_0cb451df0364]　{七時|しちじ}まで　[もっと‖i_710eafd5db51]　{安|やす}く　{成|な}ります。[さあ‖i_c334239041ff]，{行|い}きましょう。
i_045ee1da7d2b,119,{部屋|へや}の　かぎを　{忘|わす}れないで　ください。
i_41287010dee8,119,{李|り}さんは　{今日|きょう}　[{早|はや}く‖i_c9f7d36f4f34]　{帰|かえ}らなければ　なりません。
i_4a06d86bde53,119,{明日|あした}は　{残業|ざんぎょう}しなくても　いいですよ。
i_615eb5bbd245,119,あの　{人|ひと}が　{吉田|よしだ}{課長|かちょう}ですよ。
i_acd6925e1b9c,119,その　[{品物|しなもの}‖i_df194615479d]に　{触|さわ}らないで　ください。
i_ec847bdbce60,119,あっ，すみません。
i_99a95c491109,119,{李|り}さん，{一緒|いっしょ}に　{食|しょく}{事|じ}に　{行|い}きませんか。
i_e2eb4c0ec2fc,119,すみません。{今日|きょう}は　[{早|はや}く‖i_c9f7d36f4f34]　{帰|かえ}って，[レポート‖i_6b96a157f6f3]を　{書|か}かなければ　なりません。
i_a9614892cd4a,119,{先生|せんせい}，もう　{薬|くすり}を　{飲|の}まなくても　いいですか。
i_375d50448354,119,はい，いいですよ。
i_7fa5bc1d9332,119,{吉田|よしだ}{課長|かちょう}は　いますか
i_a3595ea2055a,119,わたしが　{吉田|よしだ}ですが…
i_277b10c12581,119,{小野|おの}さん，[{初|はじ}めて‖i_781f463b0a02]ですから，ちょっと　{怖|こわ}いです。
i_2de70025b7fc,119,{心配|しんぱい}しなくても　いいですよ。ここは　[{初心者|しょしんしゃ}‖i_6bf301ceb690][コース‖i_cb243de0f249]ですから。
i_fa24654d8628,119,{森|もり}さん，{小野|おの}さん，{待|ま}って　ください。[{先|さき}に‖i_f770af71be35]　{行|い}かないで　ください。
i_6591d36cc5e9,119,{急|いそ}がなくても　いいですよ。わたしたちも　ゆっくり　[{滑|すべ}ります‖i_6f920ff94ef6]から。
i_7c18085b18a2,119,{李|り}さん，[スキー‖i_5f49c8abf9e0]は　どうですか。
i_e5254945459f,119,{何|なん}{度|ど}も　{転|ころ}びましたが，とても　{面白|おもしろ}いです。
i_067d7f39e7c6,119,そうですか。[だいぶ‖i_94548d1684fc]　{上手|じょうず}に　なりましたよ。
i_e854e6e20701,119,[{本|ほん}{当|とう}‖i_3bf0e91ef6d0]ですか。でも，もっと　{上手|じょうず}に　なりたいです。
i_7663310017a4,119,じゃあ，もっと　{練習|れんしゅう}しなければ　なりませんね。もう　{一|いち}{度|ど}　[{滑|すべ}ります‖i_6f920ff94ef6]か。
i_952fd6a7b0f7,119,はい。{今度|こんど}は　[{先|さき}に‖i_f770af71be35]　{滑|すべ}っても　いいですか。
i_9362651adf33,119,いいですよ。でも，[{上級者|じょうきゅうしゃ}‖i_f871784e94c7]の　[コース‖i_cb243de0f249]には　{入|はい}らないで　ください。
i_8968546f7755,119,{大丈夫|だいじょうぶ}です。{心配|しんぱい}しないて　ください。
i_b4451f6b37c5,120,スミスさんは　ピアノを　{弾|ひ}く　ことが　できます。
i_d5d94557e56a,120,わたしの　[{趣|しゅ}{味|み}‖i_c850e04e2ac2]は　{切手|きって}を　{集|あつ}める　ことです。
i_9e9183651008,120,こちらへ　{来|く}る　{前|まえ}に，{電|でん}{話|わ}を　{掛|か}けて　ください。
i_39c1cc086a14,120,[{冬休|ふゆやす}み‖i_f7292198441a]，　どこかへ　{行|い}きたいです。
i_9deaf8b4807f,120,{李|り}さんは　{車|くるま}を　{運転|うんてん}する　ことが　できますか。
i_45a946b20901,120,はい，できます。
i_fc628d36b712,120,ここで　{写真|しゃしん}を　{撮|と}っても　いいですか。
i_67bd0fabe506,120,いいえ，ここでは　{撮|と}る　ことが　できません。
i_3cbcc580d743,120,{何|なに}か　[{趣|しゅ}{味|み}‖i_c850e04e2ac2]が　ありますか。
i_2c3af558d0ce,120,ええ。{音楽|おんがく}を　{聞|き}く　ことです。
i_f8bf08fae99e,120,{森|もり}さんは　いつ　[ギター‖i_1c27fd352621]を　{練習|れんしゅう}しますか。
i_c9aa5fa497f2,120,{毎晩|まいばん}，{寝|ね}る　{前|まえ}に　{練習|れんしゅう}します。
i_68db74318b0d,120,{李|り}さん，[{春節|しゅんせつ}‖i_4dd56a8e1cc4]は　{中|ちゅう}{国|ごく}へ　{帰|かえ}りますか。
i_ade09681d0f6,120,いいえ，今　{日|に}{本|ほん}の　{仕事|しごと}が　{忙|いそが}しいですから，{帰|かえ}りません。
i_a936398521ca,120,じゃあ，{一緒|いっしょ}に　どこかへ　{行|い}きませんか。
i_b6d6692d2be1,120,{横浜|よこはま}の　[{中華街|ちゅうかがい}‖i_0082a28e5210]へ　{行|い}きましょうよ。{中|ちゅう}{国|ごく}の　[{獅子舞|ししまい}‖i_e19fe19bbc3d]を　{見|み}ることが　できますよ。
i_68dcaa35b00a,120,{料理|りょうり}は　どうでしたか。
i_401d0442aa8b,120,とても　おいしかったですよ。[{特|とく}に‖i_dc172e4b120b]　ギョーザは。
i_a87376bfce3c,120,{李|り}さんは　ギョーザを　{作|つく}る　ことが　できますか。
i_24acdcd7142b,120,ええ。{北|ペ}{京|キン}では　[{春節|しゅんせつ}‖i_4dd56a8e1cc4]の　{前|まえ}に，{家族|かぞく}[みんな‖i_d26b0e4c8450]で　ギョーザを　{作|つく}ります。
i_4ebdf140a762,120,[{手作|てづく}り‖i_65da551f026e]の　ギョーザは　[{皮|かわ}‖i_425e3a59a8e3]が　おいしいですよね。
i_eba77efac206,120,{小野|おの}さんも　{作|つく}る　ことが　できますか。
i_22e09bc6d380,120,ええ，もちろん。わたしの　[{趣|しゅ}{味|み}‖i_c850e04e2ac2]は　おいしい　ものを　{作|つく}る　ことですから。
i_544f17609d85,120,{本|ほん}{当|とう}ですか？じゃあ，いっか　ごちそうして　ください。
i_3f1929f00336,120,いいですよ。{李|り}さんが　{帰国|きこく}する　{前|まえ}に，ぜひ　{一緒|いっしょ}に　うちに　{来|き}て　ください。
i_9e58c1fdbfaa,121,わたしは　すき{焼|や}きを　{食|た}べた　ことが　あります。
i_7a88293d131b,121,{李|り}さんは　{会社|かいしゃ}が　{終|お}わった　{後|あと}で，{飲|の}みに　{行|い}きます。
i_50051282ffd8,121,もっと　{野菜|やさい}を　{食|た}べた　ほうが　いいですよ。
i_b6fddfae89ff,121,{窓|まど}を　{閉|し}めましょうか。
i_f7f093a06265,121,お{寿司|すし}を　{食|た}べた　ことが　ありますか。
i_8d527332f588,121,いいえ，{一|いち}{度|ど}も　ありません。{天|てん}ぷらは　{食|た}べた　ことが　あります。
i_5f0be4e0a9c5,121,この　{資料|しりょう}を　{見|み}ても　いいですか。
i_44f32f304beb,121,はい。{読|よ}んだ　{後|あと}で，{森|もり}さんに　{渡|わた}して　ください。
i_25d8048028fa,121,ホテルを　{予約|よやく}した　ほうが　いいですか。
i_dd50c688ccdb,121,そうですね。[{連休|れんきゅう}‖i_155623a3d210]ですから，その　ほうが　いいですね。
i_0976d20f9755,121,{何|なに}か　{食|た}べましょうか。
i_183871d18896,121,いいえ。{寝|ね}る　{前|まえ}に　{食|た}べない　ほうが　いいですよ。
i_a9793f9caa07,121,{少|すこ}し　{急|いそ}ぎましょうか。{遅|おく}れない　ほうが　いいですから。
i_cbb47c58c090,121,そうしましょう。ところで，{小野|おの}さんは　よく　{歌舞伎|かぶき}を　{見|み}ますか。
i_16d6d7615266,121,{仕事|しごと}の　{後|あと}で，{何|なん}{度|ど}か　{見|み}に　{行|い}った　ことが　あります。[{終|お}わり‖i_7fa27d4e7b0c]は　{九|く}{時過|じす}ぎですね。{食|しょく}{事|じ}は　どうしますか。
i_b362750654ce,121,{歌舞伎|かぶき}を　{見|み}た　{後|あと}で，{食|た}べますか。[それとも‖i_678528c32f0d]，{見|み}る　{前|まえ}に　{何|なに}か　{食|た}べますか。
i_d86392fc3337,121,そうですね…，[{休憩時間|きゅうけいじかん}‖i_e84a6ac493db]に　{食|しょく}{事|じ}を　しましょうか。
i_cd54cde9b4b5,121,ええ，いいですよ。
i_f65e5e3493b2,121,じゃあ，{早|はや}く　{行|い}って　お{弁当|べんとう}を　{買|か}った　ほうが　いいですね。
i_c9e519c13d44,121,[{言葉|ことば}‖i_caf58dc80581]は　{分|わ}かりませんでしたが，とても　よかったです。
i_18e95f55ad83,121,そうですね。{課長|かちょう}に　{感謝|かんしゃ}しましょう。
i_a97643445c15,121,ええ。[{京劇|きょうげき}‖i_a4e57619af1d]も　いいですが，{歌舞伎|かぶき}も {素晴|すば}らしいですね。{小野|おの}さんは　[{京劇|きょうげき}‖i_a4e57619af1d]を　{見|み}た　ことが　ありますか。
i_192e45e7e391,121,いいえ，{一|いち}{度|ど}も　ありません。いつか　{見|み}たいですね。
i_fee50ac94197,121,じゃあ，ぜひ　{北京|ペキン}へ　[{京劇|きょうげき}‖i_a4e57619af1d]を　{見|み}に　{来|き}て　ください。
i_e215c5694852,122,{森|もり}さんは　{毎晩|まいばん}　テレビを　{見|み}る。
i_300219c994cc,122,{昨日|きのう}は　とても　{忙|いそが}しかった。
i_df855fc13a09,122,コンピュータは　{簡単|かんたん}では　ない。
i_89bd2d42fca2,122,{今日|きょう}は　{曇|くも}りだ。
i_130645f02e72,122,{明日|あした}　ボーリングに　{行|ぃ}かない？
i_71f904daf971,122,[ごめん‖i_78173e740f68]。　{明日|あした}は　{仕事|しごと}が　あるから…
i_9e0a69ee6b4d,122,{昨日|きのう}の　{試験|しけん}，どうだった？
i_5369073e17da,122,ちょっと　{難|むずか}しかったけど，[まあまあ‖i_9db22e096ba3]　できたよ。
i_ab10a84080da,122,この　ネクタイ，{派手|はで}？
i_9d46a77e54df,122,う[うん‖i_687b36693755]，{全然|ぜんぜん}　{派手|はで}じゃないわ。
i_7d2c98d149c2,122,{森|もり}さんの　{電話番号|でんわばんごう}，{知|し}ってる？
i_456e08779767,122,[うん‖i_687b36693755]，{知|し}ってる。{3493|さんよんきゅうさん}{－|の}{3945|さんきゅうよんご}だよ。
i_9eada54052c2,122,もしもし，{小野|おの}です。
i_398bd0eff390,122,{小野|おの}さん？[{清水|しみず}‖i_c791bdca45af]だけど。
i_29e2d519c71b,122,ああ，{清水君|しみずくん}，どうしたの？
i_2544cd3906b0,122,{最|さい}{近|きん}　[{太田|おおた}‖i_59748765aa86]から　{連絡|れんらく}　あった？
i_ad47ff8b5456,122,{太田君|おおたくん}から？ううん，ないわよ。どうして？
i_155c5d68d9ed,122,[{太田|おおた}‖i_59748765aa86]，{今度|こんど}　{中|ちゅう}{国|ごく}へ　[{転勤|てんきん}‖i_3b0acac1f322]だって。
i_55a512f7e88d,122,{本|ほん}{当|とう}に？いつ　{行|い}くの？
i_7c2c439f5309,122,たしか　{来月|らいげつ}だよ。
i_ef33e044cee6,122,[{急|きゅう}‖i_84108a2529d2]ね。{中|ちゅう}{国|ごく}の　どこ？[{期間|きかん}‖i_55ee504784ff]は　どのぐらい？
i_37ef8d0d775e,122,{北京|ペキン}だって。[{期間|きかん}‖i_55ee504784ff]は　{四年|よねん}か　{五年|ごねん}かな。
i_b21d1661610d,122,ずいぶん　{長|なが}いわね。{太田君|おおたくん}　{一人|ひとり}で　{行|い}くの？
i_64eff866d2be,122,いや，[{奥|おく}さん‖i_06ec91d93acc]も　いっしょだよ。{来週|らいしゅう}　[{送別会|そうべつかい}‖i_ec89ac41fbe9]を　するけど，[{都|つ}{合|ごう}‖i_f0b712883208]は　どうかな？
i_84d795d39d86,122,ええと，{火曜日|かようび}は　[{予定|よてい}‖i_f0e9a4a907be]が　あるけど，それ{以外|いがい}は　{大丈夫|だいじょうぶ}よ。
i_c884f71d94b2,122,{分|わ}かった。じゃあ，また　{連絡|れんらく}するよ。
i_886354aa36e2,122,お{友達|ともだち}からですか，{小野|おの}さん？
i_ec2df8712791,122,あっ，{分|わ}かりました？
i_652d0322a8aa,122,ええ。いつもの　{話|はな}し{方|かた}じゃ　ありませんでしたから。
i_e9c0189f0d96,123,{小野|おの}さんは　{休|やす}みの　{日|ひ}，{散歩|さんぽ}したり　{買|か}い{物|もの}に　{行|い}ったり　します。
i_380ed511bcfe,123,{日|に}{本|ほん}{語|ご}の　{先生|せんせい}は　{中|ちゅう}{国|ごく}{人|じん}だったり　{日|に}{本|ほん}{人|じん}だったりです。
i_846f7578bf0e,123,わたしは　{今年|ことし}の　{夏|なつ}，{北京|ペキン}へ　{行|い}くか　どうか　{分|わ}かりません。
i_13d88cf08e97,123,かぎが　どこに　あるか　{教|おし}えて　ください。
i_f3c0b528c2f3,123,[{週末|しゅうまつ}‖i_c11ae9966fe5]に　{何|なに}を　しましたか。
i_034b81d9230b,123,[スケート‖i_008f55b895d9]を　したり，ボーリングを　したり　しました。
i_33a4b5099136,123,{北京|ペキン}まで，{飛行機|ひこうき}の　チケットは　いくらぐらいですか。
i_bc3c8afe9d48,123,{季節|きせつ}に　よって　{高|たか}かったり　{安|やす}かったりです。
i_5a638d7a2fad,123,{李|り}さん，{仕事|しごと}は　{忙|いそが}しいですか。
i_eaf56b5ba904,123,ええ，{日|ひ}に　よって　{暇|ひま}だったり　{忙|いそが}しかったりです。
i_4d4c0b3fac68,123,{森|もり}さんが　{何時|なんじ}ごろ　{来|く}るか　{知|し}って　いますか。
i_247face511f0,123,いいえ。{今日|きょう}は　{来|く}るか　どうか　{分|わ}かりません。
i_d940d449e8d6,123,{小野|おの}さん，{何|なに}を　{買|か}うか　{決|き}まりましたか。
i_f8e96a4ba06a,123,{浴衣|ゆかた}は　どうですか。
i_91d7798c2c75,123,いいですね。でも　{高|たか}く　ないですか。
i_f3be9df7e099,123,{高|たか}かったり　{安|やす}かったり，{色々|いろいろ}　あります。あっ，そうだ。[{生地|きじ}‖i_b6f5abb95143]を　{買|か}って，わたしが　{作|つく}りますよ。
i_d6cef7601cda,123,{日|に}{本|ほん}の　{生|せい}{活|かつ}は　どうでしたか。
i_3a19d773cf58,123,{温泉|おんせん}に　{入|はい}ったり　{歌舞伎|かぶき}を　{見|み}たり　して，とても　{楽|たの}しかったです。
i_f57575a568d5,123,ご{両親|りょうしん}に　いつ　{帰|かえ}るか　{知|し}らせましたか。
i_740a62608626,123,はい，{昨日|きのう}　{母|はは}に　メールで　{知|し}らせましたか。
i_f13dac87b7fa,123,ご{両親|りょうしん}は　メールが　できますか。
i_1123b97252d9,123,{母|はは}は　できますが，{父|ちち}は　{電|でん}{話|わ}か　{手|て}{紙|がみ}ですね。
i_037bf2e3767e,123,{北京|ペキン}へ　{帰|かえ}った　{後|あと}，どうしますか。
i_0907a0608cf0,123,{一|いっ}{週間|しゅうかん}ぐらい　{休|やす}みたいですね。{春節|しゅんせつ}に　{休|やす}みが　なかったですから。
i_04a47be52014,123,{休|やす}みに　{何|なに}を　しますか。{旅行|りょこう}に　{行|い}きますか。
i_5e2930ea6f2d,123,{旅行|りょこう}に　{行|い}くか　どうか，{分|わ}かりません。[たぶん‖i_a01302f32dc4]　{友達|ともだち}に　{会|あ}ったり，{食|しょく}{事|じ}に　{行|い}ったり　します。
i_7264b19aca46,124,{李|り}さんは　もう　すぐ　{来|く}ると　[{思|おも}います‖i_92d5df13628f]。
i_bf3d6c5a4d51,124,{陳|ちん}さんは　パーティーに　{行|い}くと　{言|い}いました。
i_4cae09b3eaa6,124,すみません，{頭|あたま}が　{痛|いた}いんです。
i_e8f3a5922b16,124,{東|とう}{京|きょう}タワーへ　{行|い}きたいんですが，[どうやって‖i_bc98ef8f7e7a]　{行|い}きますか。
i_8e419d065355,124,{日|に}{本|ほん}の　{音楽|おんがく}に　ついて　どう　[{思|おも}います‖i_92d5df13628f]か。
i_a8d2b18281f5,124,{素晴|すば}らしいと　[{思|おも}います‖i_92d5df13628f]。
i_ef6d3089ecca,124,{課長|かちょう}は　{何|なん}と　{言|い}いましたか。
i_cae05ec597c7,124,{午後|ごご}から　{出|で}かけると　{言|い}いました。
i_ebd10c6df0cb,124,どうして　{食|た}べないんですか。
i_26ca054188f0,124,もう　おなかが　[いっぱい‖i_38145230c549]なんです。
i_7beef0799a25,124,{李|り}さんを　{探|さが}して　いるんですが，どこに　いますか。
i_2198142a2172,124,{会議室|かいぎしつ}に　いると　[{思|おも}います‖i_92d5df13628f]。
i_057058ffb031,124,[とうとう‖i_90746beb34ba]　[お{別|わか}れ‖i_93a19fd3448a]ですね。
i_92925c996bac,124,ありがとう　ございました。{本|ほん}{当|とう}に　お{世話|せわ}に　なりました。
i_ee14f5a97eb3,124,こちらこそ。{短|みじか}い　[{間|あいだ}‖i_b30e1534eefa]でしたが，とても　{楽|たの}しかったですよ。
i_a33588940022,124,{課長|かちょう}は　{出張中|しゅっちょうちゅう}ですが，{李|り}さんに　{宜|よろ}しくと　{言|い}って　いましたよ。
i_9f6073796fc5,124,そうですか。どうぞ　{吉田課長|よしだかちょう}に　{宜|よろ}しく　お{伝|つた}え　ください。
i_1a3167168f51,124,ええ，[{必|かなら}ず‖i_d30271c110ae]　{伝|つた}えます。
i_da5d9dfe877a,124,これ，{浴衣|ゆかた}です。わたしが　{作|つく}ったんですが，どうぞ。
i_30a0afdec9dd,124,{小野|おの}さんが　{作|つく}ったんですか。[{凄|すご}い‖i_33ad10549176]ですね。ありがとう　ございます。
i_668c53abeab5,124,{小野|おの}さん，{森|もり}さん，いつか　{北京|ペキン}へ　{来|き}て　ください。
i_b9db82de3fc1,124,ええ，[{必|かなら}ず‖i_d30271c110ae]　{行|い}きます。{今度|こんど}は　{京劇|きょうげき}を　{見|み}ましょう。{李|り}さん，[お{元|げん}{気|き}で‖i_1f11dddedfbb]。
i_e5b575695d99,124,ぼくも　いつか　{北京|ペキン}へ　{行|い}きたいと　[{思|おも}います‖i_92d5df13628f]。{李|り}さん，どうぞ　お{気|き}を　つけて。“再见！”
i_2f656f9253d6,124,[さようなら‖i_5af2f0ca860c]。{今度|こんど}は　{北京|ペキン}で　{会|あ}いましょう。
i_311ccacb51bb,125,これは　{明日|あした}　{会議|かいぎ}で　{使う|つかう}　{資料|しりょう}です。
i_91db186b985e,125,わたしが　{明日|あした}　{乗|の}る　{飛行機|ひこうき}は　[{中国航空|ちゅうごくこうくう}‖i_5f545e18917a]です。
i_58de4d4d900c,125,{中|ちゅう}{国|ごく}で　{買|か}った　CDを　{友達|ともだち}に　{貸|か}しました。
i_62b3260b0046,125,{操作|そうさ}が　{簡単|かんたん}な　パソコンが　{欲|ほ}しいです。
i_e24b9bf5c70b,125,{李|り}さん，この　{人|ひと}は　{誰|だれ}ですか。
i_56318067fd05,125,その　{人|ひと}は　{中|ちゅう}{国|ごく}で　とても　{人|にん}{気|き}がある　[{女優|じょゆう}‖i_e479f21a39ec]です。
i_c6275578cc7f,125,あの　{窓|まど}の　{所|ところ}に　いる　{人|ひと}は　{誰|だれ}ですか。
i_5fe54a398b1c,125,あれは　{受付|うけつけ}の　[{戴|たい}‖i_4cb91e329225]さんですよ。
i_c4d4687447c9,125,{何|なに}を　しているんですか。
i_f457702f2b19,125,{昨日|きのう}　{李|り}さんに　もらった　{本|ほん}を　{読|よ}んでいます。
i_45bb7519cc5e,125,この　{会社|かいしゃ}で　{歌|うた}が　いちばん　{上手|じょうず}な　{人|ひと}は　{誰|だれ}ですか。
i_34f51528254a,125,{森|もり}さんだと　{思|おも}います。
i_1007f219c852,125,{今日|きょう}　{泊|と}まる　ホテルは　{天安|てんあん}　{飯店|はんてん}でしたね。
i_d121da8c8654,125,ええ。1か　{月|げつ}ぐらい　ホテルに　{泊|と}まってください。ゆっくり　{住|す}むを　{探|さが}しましょう。
i_cde6c74525e4,125,ずいぶん　まっすぐな　[{道路|どうろ}‖i_958755663edf]ですね。
i_d5a4e781ee49,125,これは　[{空港|くうこう}‖i_6c915e22469d]と　{北|ペ}{京|キン}　[{市街|しがい}‖i_b6a1a31acb4d]を　{結|むす}ぶ　[{高速道路|こうそくどうろ}‖i_e65b20ffb03b]で，[{市街|しがい}‖i_b6a1a31acb4d]まで　だいたい　{30分|さんじゅっぷん}ぐらいです。
i_7f11b5a6953e,125,あっ，これ，{日|に}{本|ほん}の　{歌|うた}ですね。
i_764448389caf,125,はい，そうです。{日|に}{本|ほん}{人|じん}の　{友達|ともだち}に　もらった　CDです。
i_a842a5568aa0,125,{日|に}{本|ほん}の　{歌|うた}が　{好|す}きなんですか。
i_5df4d5af7999,125,ええ，{大好|だいす}きです。{中|ちゅう}{国|ごく}には　{日|に}{本|ほん}の　{歌|うた}が　{好|す}きな　{人|ひと}が　たくさんいますよ。
i_5703670cdbad,125,あそこにある　[{大|おお}きな‖i_edd1fa29705e]　{白|しろ}い　{建物|たてもの}は　{何|なん}ですか。
i_f1a7ee86e4ac,125,あれは　{最|さい}{近|きん}　できた　{建物|たてもの}ですね。{馬|ば}さん　{知|し}っていますか。
